Datetime,Open,High,Low,Close,Volume
2025-09-04 01:55:00,111824.75,111947.48,111824.74,111947.48,14.7126
2025-09-04 02:00:00,111947.48,111980.01,111900.0,111932.67,11.24959
2025-09-04 02:05:00,111932.66,111973.86,111880.35,111898.71,14.96324
2025-09-04 02:10:00,111898.7,111898.7,111804.81,111825.12,17.30847
2025-09-04 02:15:00,111825.11,111830.99,111730.44,111778.12,23.97891
2025-09-04 02:20:00,111778.11,111778.12,111601.01,111633.58,53.55308
2025-09-04 02:25:00,111633.57,111633.58,111430.45,111430.46,68.59654
2025-09-04 02:30:00,111430.45,111604.13,111406.79,111604.13,56.24906
2025-09-04 02:35:00,111604.13,111660.0,111561.28,111599.99,33.11835
2025-09-04 02:40:00,111599.99,111713.66,111579.41,111602.44,23.37448
2025-09-04 02:45:00,111602.45,111656.35,111467.7,111510.58,24.32023
2025-09-04 02:50:00,111510.58,111525.86,111489.26,111522.72,15.13026
2025-09-04 02:55:00,111522.73,111535.06,111419.17,111450.15,17.85311
2025-09-04 03:00:00,111450.16,111473.03,111386.87,111388.22,30.07808
2025-09-04 03:05:00,111388.21,111439.73,111329.86,111409.31,50.94681
2025-09-04 03:10:00,111409.31,111537.81,111409.31,111480.48,45.06069
2025-09-04 03:15:00,111480.49,111682.52,111452.34,111682.51,45.11386
2025-09-04 03:20:00,111682.52,111728.57,111588.86,111698.9,29.00565
2025-09-04 03:25:00,111698.9,111712.02,111319.68,111378.66,68.26276
2025-09-04 03:30:00,111378.66,111398.24,111266.11,111280.3,58.14442
2025-09-04 03:35:00,111280.31,111303.59,111240.6,111248.72,23.46916
2025-09-04 03:40:00,111248.72,111299.48,111242.35,111252.01,24.03839
2025-09-04 03:45:00,111252.01,111276.0,111230.92,111230.92,17.56137
2025-09-04 03:50:00,111230.92,111230.92,111144.51,111200.01,60.58644
2025-09-04 03:55:00,111200.01,111200.01,111136.0,111148.97,77.59828
2025-09-04 04:00:00,111148.97,111250.64,111133.67,111200.83,38.11547
2025-09-04 04:05:00,111200.82,111280.0,111114.22,111272.54,48.35503
2025-09-04 04:10:00,111272.54,111272.54,111193.78,111242.88,14.93693
2025-09-04 04:15:00,111242.87,111318.84,111212.48,111252.58,26.72877
2025-09-04 04:20:00,111252.59,111252.59,111156.0,111169.66,14.46494
2025-09-04 04:25:00,111169.67,111212.35,111140.37,111141.99,28.19991
2025-09-04 04:30:00,111141.66,111174.69,111107.0,111159.05,25.37897
2025-09-04 04:35:00,111159.04,111189.12,111146.83,111189.11,8.69365
2025-09-04 04:40:00,111189.12,111229.73,111133.92,111133.92,23.3192
2025-09-04 04:45:00,111133.92,111166.68,111126.9,111144.69,19.0761
2025-09-04 04:50:00,111144.7,111144.7,111085.75,111085.76,22.00742
2025-09-04 04:55:00,111085.75,111085.76,110917.45,110917.45,63.45388
2025-09-04 05:00:00,110917.46,110922.4,110686.57,110748.99,114.15968
2025-09-04 05:05:00,110748.99,110889.21,110704.85,110847.3,77.5867
2025-09-04 05:10:00,110847.3,110847.3,110702.05,110780.0,61.07522
2025-09-04 05:15:00,110780.0,110817.11,110710.39,110771.07,45.74153
2025-09-04 05:20:00,110771.07,110817.11,110612.09,110678.8,127.81103
2025-09-04 05:25:00,110678.79,110810.52,110652.19,110801.99,107.46136
2025-09-04 05:30:00,110802.0,110872.0,110569.36,110618.73,177.41349
2025-09-04 05:35:00,110618.73,110753.65,110609.82,110654.0,180.25466
2025-09-04 05:40:00,110654.0,110717.17,110619.0,110619.01,44.87982
2025-09-04 05:45:00,110619.0,110693.8,110619.0,110661.76,68.07403
2025-09-04 05:50:00,110661.75,110671.86,110619.32,110625.42,98.30713
2025-09-04 05:55:00,110625.42,110653.08,110590.87,110653.07,60.9191
2025-09-04 06:00:00,110653.08,110670.82,110566.41,110588.0,33.53387
2025-09-04 06:05:00,110588.0,110729.0,110582.16,110719.78,41.89467
2025-09-04 06:10:00,110719.78,110719.78,110623.37,110662.78,44.18886
2025-09-04 06:15:00,110662.79,110662.79,110587.51,110597.68,18.40788
2025-09-04 06:20:00,110597.68,110609.24,110399.02,110399.03,85.18345
2025-09-04 06:25:00,110399.03,110567.48,110384.61,110527.02,40.26266
2025-09-04 06:30:00,110527.02,110527.02,110400.0,110480.0,31.6054
2025-09-04 06:35:00,110480.0,110500.03,110366.38,110454.67,47.11011
2025-09-04 06:40:00,110454.68,110454.68,110392.0,110413.73,20.89264
2025-09-04 06:45:00,110413.73,110437.99,110310.0,110310.01,25.78744
2025-09-04 06:50:00,110310.01,110479.98,110279.68,110479.98,32.64599
2025-09-04 06:55:00,110479.98,110506.32,110380.22,110393.95,18.24017
2025-09-04 07:00:00,110393.95,110516.07,110380.22,110424.18,28.49497
2025-09-04 07:05:00,110424.18,110480.0,110359.17,110479.99,31.52616
2025-09-04 07:10:00,110480.0,110580.31,110462.0,110568.48,72.72614
2025-09-04 07:15:00,110568.48,110642.19,110473.23,110491.99,48.3666
2025-09-04 07:20:00,110492.0,110492.0,110417.42,110417.42,13.40294
2025-09-04 07:25:00,110417.43,110461.29,110361.24,110441.24,28.40085
2025-09-04 07:30:00,110441.24,110441.24,110410.45,110435.7,15.83483
2025-09-04 07:35:00,110435.69,110459.84,110369.64,110369.65,40.75164
2025-09-04 07:40:00,110369.64,110369.65,110343.72,110369.64,14.87657
2025-09-04 07:45:00,110369.63,110448.45,110369.63,110391.07,26.50474
2025-09-04 07:50:00,110391.06,110472.07,110378.35,110464.11,14.12066
2025-09-04 07:55:00,110464.11,110528.72,110463.36,110463.36,22.55478
2025-09-04 08:00:00,110463.36,110572.7,110415.72,110572.69,21.05547
2025-09-04 08:05:00,110572.7,110717.34,110569.01,110711.98,59.56858
2025-09-04 08:10:00,110711.97,110712.15,110655.17,110660.57,41.83087
2025-09-04 08:15:00,110660.57,110716.8,110634.02,110634.03,36.33508
2025-09-04 08:20:00,110634.02,110688.76,110600.03,110605.05,21.68964
2025-09-04 08:25:00,110605.05,110798.99,110605.05,110796.7,37.1611
2025-09-04 08:30:00,110796.7,110858.6,110642.3,110727.84,41.38209
2025-09-04 08:35:00,110727.84,110768.0,110678.2,110699.02,26.43044
2025-09-04 08:40:00,110699.02,110751.66,110679.86,110720.01,20.4199
2025-09-04 08:45:00,110720.01,110720.01,110660.83,110666.05,15.0043
2025-09-04 08:50:00,110666.05,110666.05,110616.41,110616.99,8.22517
2025-09-04 08:55:00,110617.0,110658.0,110617.0,110640.97,6.80293
2025-09-04 09:00:00,110640.96,110810.55,110640.96,110810.55,13.91365
2025-09-04 09:05:00,110810.55,110840.0,110715.69,110839.99,23.97045
2025-09-04 09:10:00,110839.99,110856.63,110811.4,110831.99,24.98164
2025-09-04 09:15:00,110832.0,110851.29,110812.72,110812.72,9.51284
2025-09-04 09:20:00,110812.72,110828.22,110780.0,110811.0,19.18914
2025-09-04 09:25:00,110810.99,110836.23,110786.39,110808.36,36.03534
2025-09-04 09:30:00,110808.36,110850.02,110764.49,110850.02,17.2579
2025-09-04 09:35:00,110850.01,110853.26,110787.93,110800.25,14.68368
2025-09-04 09:40:00,110800.25,110804.61,110761.92,110780.31,13.55115
2025-09-04 09:45:00,110780.32,110807.81,110750.0,110787.62,11.50333
2025-09-04 09:50:00,110787.63,110788.0,110736.34,110788.0,16.11945
2025-09-04 09:55:00,110788.0,110815.05,110775.06,110815.04,14.51521
2025-09-04 10:00:00,110815.05,110864.46,110797.5,110797.5,11.51384
2025-09-04 10:05:00,110797.51,110912.78,110772.34,110912.78,11.99813
2025-09-04 10:10:00,110912.79,111154.93,110912.78,111018.91,93.25273
2025-09-04 10:15:00,111018.92,111037.37,110880.0,110899.16,20.14972
2025-09-04 10:20:00,110899.17,111033.14,110899.17,110975.15,19.90646
2025-09-04 10:25:00,110975.14,110975.15,110880.85,110880.86,24.91632
2025-09-04 10:30:00,110880.85,110964.0,110866.35,110959.99,21.94002
2025-09-04 10:35:00,110960.0,111017.8,110925.56,110946.82,14.48722
2025-09-04 10:40:00,110946.82,111010.1,110906.76,110920.22,28.89558
2025-09-04 10:45:00,110920.22,110926.48,110883.2,110921.85,9.81658
2025-09-04 10:50:00,110921.85,110929.14,110817.1,110817.11,15.96979
2025-09-04 10:55:00,110817.11,110817.11,110628.85,110628.86,45.72865
2025-09-04 11:00:00,110628.86,110703.19,110546.48,110692.49,50.72993
2025-09-04 11:05:00,110692.5,110701.56,110667.09,110698.58,15.95467
2025-09-04 11:10:00,110698.58,110976.75,110689.6,110976.75,76.31272
2025-09-04 11:15:00,110976.75,111054.69,110844.0,110844.01,52.98336
2025-09-04 11:20:00,110844.0,110903.66,110799.12,110900.0,37.89093
2025-09-04 11:25:00,110899.99,110915.52,110893.75,110912.25,8.0689
2025-09-04 11:30:00,110912.26,110949.27,110896.01,110941.51,15.89957
2025-09-04 11:35:00,110941.51,110964.0,110941.48,110941.48,14.29205
2025-09-04 11:40:00,110941.49,110995.33,110934.25,110982.0,7.19836
2025-09-04 11:45:00,110982.01,111011.1,110914.5,110972.7,28.59442
2025-09-04 11:50:00,110972.7,110988.47,110864.87,110865.72,25.1932
2025-09-04 11:55:00,110865.72,110880.0,110800.0,110810.0,48.16876
2025-09-04 12:00:00,110810.0,110863.89,110768.33,110863.88,32.53363
2025-09-04 12:05:00,110863.89,110970.01,110863.88,110917.46,21.03792
2025-09-04 12:10:00,110917.47,111017.8,110917.46,111017.8,26.15764
2025-09-04 12:15:00,111017.8,111123.99,110956.0,110968.39,46.81643
2025-09-04 12:20:00,110968.38,110972.88,110848.81,110947.4,25.56784
2025-09-04 12:25:00,110947.4,110947.41,110869.99,110899.99,16.90972
2025-09-04 12:30:00,110899.99,111029.44,110672.48,110782.48,97.25913
2025-09-04 12:35:00,110782.48,110782.48,110588.23,110650.0,60.28987
2025-09-04 12:40:00,110650.01,110653.7,110532.73,110621.64,21.84696
2025-09-04 12:45:00,110621.63,110744.82,110621.63,110744.81,18.06609
2025-09-04 12:50:00,110744.82,110797.16,110729.01,110761.54,24.86943
2025-09-04 12:55:00,110761.55,110977.59,110761.54,110933.94,40.83711
2025-09-04 13:00:00,110933.94,110940.0,110852.63,110880.05,22.06466
2025-09-04 13:05:00,110880.06,110970.0,110869.54,110873.99,16.98472
2025-09-04 13:10:00,110874.0,110920.0,110771.84,110771.85,25.82136
2025-09-04 13:15:00,110771.85,110917.46,110730.39,110828.0,28.9075
2025-09-04 13:20:00,110828.0,110828.01,110707.05,110716.77,14.80364
2025-09-04 13:25:00,110716.76,110817.11,110716.76,110775.18,75.62919
2025-09-04 13:30:00,110775.17,110884.92,110628.85,110798.48,77.70203
2025-09-04 13:35:00,110798.48,110840.55,110605.67,110605.67,55.74764
2025-09-04 13:40:00,110605.67,110690.2,110431.26,110576.35,54.64348
2025-09-04 13:45:00,110576.35,110600.65,110217.13,110415.52,117.67697
2025-09-04 13:50:00,110415.52,110538.73,110369.45,110497.76,74.64318
2025-09-04 13:55:00,110497.76,110570.45,110462.24,110464.0,37.72693
2025-09-04 14:00:00,110463.99,110523.98,110033.01,110071.77,131.21523
2025-09-04 14:05:00,110071.77,110108.72,109772.7,109776.82,241.07531
2025-09-04 14:10:00,109776.82,110031.06,109730.91,109810.2,137.25094
2025-09-04 14:15:00,109810.2,110007.15,109705.48,109910.05,121.88563
2025-09-04 14:20:00,109910.05,110027.99,109846.68,109950.66,91.93947
2025-09-04 14:25:00,109950.65,110028.0,109878.01,109946.28,46.05418
2025-09-04 14:30:00,109946.28,110024.18,109904.0,109975.41,58.11289
2025-09-04 14:35:00,109975.41,110219.99,109975.4,110154.39,64.13669
2025-09-04 14:40:00,110154.39,110215.0,110069.43,110100.82,63.67653
2025-09-04 14:45:00,110100.82,110122.85,109988.0,110118.54,46.81401
2025-09-04 14:50:00,110118.54,110190.85,109975.34,109988.83,27.21008
2025-09-04 14:55:00,109988.83,110000.46,109839.74,109842.01,77.85846
2025-09-04 15:00:00,109842.01,109862.94,109739.41,109739.42,69.05741
2025-09-04 15:05:00,109739.42,109791.83,109654.18,109720.88,75.91089
2025-09-04 15:10:00,109720.88,109729.61,109400.0,109460.0,267.98286
2025-09-04 15:15:00,109460.0,109591.89,109369.62,109369.62,69.88796
2025-09-04 15:20:00,109369.62,109478.76,109329.12,109440.0,74.65449
2025-09-04 15:25:00,109440.0,109559.0,109418.11,109514.04,104.77456
2025-09-04 15:30:00,109514.04,109580.0,109403.27,109440.01,48.95708
2025-09-04 15:35:00,109440.0,109480.6,109373.61,109457.36,48.36196
2025-09-04 15:40:00,109457.36,109550.44,109456.01,109456.02,43.97949
2025-09-04 15:45:00,109456.02,109602.89,109452.44,109576.6,47.21346
2025-09-04 15:50:00,109576.59,109649.5,109506.01,109645.0,37.86044
2025-09-04 15:55:00,109645.0,109645.01,109510.31,109510.31,27.53753
2025-09-04 16:00:00,109510.32,109652.41,109450.0,109652.41,59.31698
2025-09-04 16:05:00,109652.41,109688.0,109566.43,109674.61,35.35217
2025-09-04 16:10:00,109674.61,109688.0,109594.8,109644.94,60.20739
2025-09-04 16:15:00,109644.93,109660.0,109493.2,109540.25,52.90073
2025-09-04 16:20:00,109540.25,109627.41,109516.98,109534.0,47.48095
2025-09-04 16:25:00,109534.0,109534.0,109400.02,109409.85,49.18955
2025-09-04 16:30:00,109409.85,109591.73,109363.26,109542.95,81.85243
2025-09-04 16:35:00,109542.95,109542.95,109412.28,109427.17,39.27959
2025-09-04 16:40:00,109427.17,109470.73,109379.88,109457.62,45.2345
2025-09-04 16:45:00,109457.62,109524.0,109426.08,109453.24,49.31733
2025-09-04 16:50:00,109453.25,109519.36,109413.1,109490.41,68.28588
2025-09-04 16:55:00,109490.4,109494.24,109412.28,109438.34,52.32244
2025-09-04 17:00:00,109438.35,109651.56,109428.98,109651.55,64.85632
2025-09-04 17:05:00,109651.56,109745.74,109628.0,109706.98,92.83231
2025-09-04 17:10:00,109706.98,109715.67,109640.0,109673.51,63.91377
2025-09-04 17:15:00,109673.5,109727.72,109673.5,109704.72,38.70788
2025-09-04 17:20:00,109704.73,109811.13,109704.73,109779.88,52.88712
2025-09-04 17:25:00,109779.87,109892.5,109776.0,109806.01,53.71979
2025-09-04 17:30:00,109806.02,109827.81,109745.12,109745.13,20.13893
2025-09-04 17:35:00,109745.13,109807.41,109727.55,109745.06,15.11126
2025-09-04 17:40:00,109745.07,109769.72,109627.41,109627.41,29.52413
2025-09-04 17:45:00,109627.42,109740.53,109612.97,109674.01,26.81055
2025-09-04 17:50:00,109674.01,109914.01,109674.0,109857.01,27.06371
2025-09-04 17:55:00,109857.02,109878.92,109786.47,109786.48,9.93591
2025-09-04 18:00:00,109786.48,110082.26,109786.47,110058.04,110.95862
2025-09-04 18:05:00,110058.03,110218.39,110033.98,110103.45,95.36052
2025-09-04 18:10:00,110103.44,110180.0,110045.75,110120.54,32.0958
2025-09-04 18:15:00,110120.55,110175.66,109984.98,109984.98,28.36591
2025-09-04 18:20:00,109984.99,110012.26,109871.7,109888.0,31.18999
2025-09-04 18:25:00,109887.99,109975.12,109820.0,109907.82,120.9913
2025-09-04 18:30:00,109907.82,109927.26,109699.15,109904.91,76.56145
2025-09-04 18:35:00,109904.91,110114.7,109886.37,110101.53,36.06705
2025-09-04 18:40:00,110101.52,110157.36,110041.41,110041.41,36.5783
2025-09-04 18:45:00,110041.41,110100.42,110041.41,110100.42,11.50259
2025-09-04 18:50:00,110100.42,110145.56,109958.81,109958.82,25.42145
2025-09-04 18:55:00,109958.81,110059.49,109944.0,109977.0,15.47895
2025-09-04 19:00:00,109977.0,110083.67,109944.0,110064.0,25.69414
2025-09-04 19:05:00,110064.0,110113.19,110002.02,110012.0,28.73291
2025-09-04 19:10:00,110012.0,110081.02,109980.0,110077.88,13.36332
2025-09-04 19:15:00,110077.87,110089.57,109993.43,109993.44,8.00991
